credit_id,department,gender,id,job,name
52fe4ce7c3a368484e1cc1a5,Writing,0,1268786,Novel,Markus Zusak
53185d2492514177ab000f61,Art,2,1299012,Art Direction,Jens Löckmann
53bbf1e8c3a36866340023aa,Costume & Make-Up,0,1338963,Makeup Department Head,Pamela Grujic
53bbf2c9c3a368661a00228d,Art,0,1338967,Assistant Art Director,Esther Schreiner
53bbf4770e0a26196e002dcc,Sound,0,1338971,Foley,Glen Gathard
53bbf4a00e0a261971002e33,Sound,0,1338972,Foley,Peter Hanson
53bbf4de0e0a261974002da5,Sound,0,1338975,Boom Operator,Helen McGovern
53bbf5270e0a26197c002e99,Sound,2,1338977,Boom Operator,Dirk Schäfer
53bc0611c3a36866230022f2,Visual Effects,0,1339053,Visual Effects Supervisor,Jonathan Weber
53bc0689c3a368661a00239c,Camera,0,1339055,Camera Operator,Nicolay Gutscher
53bc06dac3a368663b002347,Costume & Make-Up,0,1339056,Costume Supervisor,Markus Ernst
53bc070ac3a368661e002461,Costume & Make-Up,0,1339057,Set Costumer,Natascha Gotowtschikow
53bc0727c3a368661a0023a6,Costume & Make-Up,0,1339058,Set Costumer,Sonja Greif
53bc079fc3a3686623002304,Crew,0,1339059,Transportation Captain,Andreas Grasshoff
54a294cf9251414d27009a4b,Crew,0,1406188,Scenic Artist,Russell Oxley
54a29651c3a3684d6000171a,Camera,0,1406192,Still Photographer,Jules Heath
54a2969d925141236b005fe9,Lighting,0,1406195,Best Boy Electric,Thorsten Kosselek
54a297589251414e28009ee1,Crew,0,1406199,Dialect Coach,Elspeth Brodie
563e13c39251413b1300ca13,Costume & Make-Up,1,100993,Set Costumer,Lynette Bernay
5634e8cac3a3681b540184ac,Production,0,1239497,Producer,Bob Levy
53745e3dc3a368153000240b,Writing,0,1319700,Novel,Andy Behrens
556f0f84c3a3680ea20031ba,Editing,0,1473516,Editor,Charles Kaplan
5634cf5bc3a3681b4d019d7b,Costume & Make-Up,0,1529799,Makeup Department Head,Erin Koplow
52fe44bdc3a368484e03412b,Directing,2,26481,Director,Anand Tucker
59213590925141482f0536d3,Sound,2,4082,Music,Dimitri Tiomkin
52fe47159251416c7508d277,Directing,2,40199,Director,Anthony Mann
52fe47159251416c7508d27d,Writing,0,92720,Writer,Ben Barzman
52fe47159251416c7508d283,Writing,0,92721,Writer,Basilio Franchina
52fe47d4c3a36847f814a817,Writing,2,17052,Story,Topher Grace
5939788c9251410884013311,Writing,0,22504,Script Editor,Martin Blankemeyer
52fe47d4c3a36847f814a805,Directing,2,71280,Director,Michael Dowse
52fe47d4c3a36847f814a80b,Writing,1,111942,Screenplay,Jackie Filgo
52fe47d4c3a36847f814a811,Writing,2,111943,Screenplay,Jeff Filgo
59396d12c3a368788c01201f,Art,0,1312641,Set Decoration,Donna Stamps
593975b1925141087c012d99,Camera,0,1409511,Camera Operator,Cary Cook
593974f6925141088401303e,Camera,0,1433655,Camera Operator,Oliver Cary
59396f6f925141088e01333a,Costume & Make-Up,0,1460034,Key Hair Stylist,Dana Vargas
593974c1c3a36878c501252c,Camera,0,1556651,Steadicam Operator,George Bianchini
59397928c3a368783f012dea,Directing,1,1732801,Script Supervisor,Karen Mattingly
593969209251410880012ce2,Writing,0,1830502,Story,Gordon Kaywin
593969649251410884012796,Production,0,1830503,Producer,Sarah Bowen
59396e96c3a368787c011df1,Costume & Make-Up,0,1830504,Key Makeup Artist,Sheryl Ptak
593970c4c3a368784c011efc,Art,0,1830506,Art Department Coordinator,Laura Whitehead
593973059251410884012edf,Crew,0,1830513,Special Effects Coordinator,Erick Brennan
5939797c92514108840133dc,Production,0,1830526,Production Coordinator,Naomi Yospe
52fe48619251416c9108a609,Writing,2,84061,Screenplay,Daniel Barnz
52fe4890c3a368484e0ff793,Directing,2,716,Director,Emile Ardolino
52fe4442c3a368484e018d93,Directing,2,9789,Director,Robert Altman
52fe4442c3a368484e018dbb,Writing,2,10414,Writer,Frank Barhydt
5998a5fd92514125c2015ea5,Art,0,10422,Set Decoration,Susan Emshwiller
5998a60fc3a3680ce10172a5,Costume & Make-Up,1,944971,Costume Design,Dona Granata
58514c6792514175ad00b2ae,Production,2,33235,Executive Producer,Logan Lerman
5558765e92514129b70019a0,Writing,2,67481,Novel,Philip Roth
58514f3bc3a368258c00b8e7,Art,2,933407,Art Direction,Derek Wang
58514b87c3a368258c00b6f2,Camera,0,1084983,Director of Photography,Christopher Blauvelt
58514bd1c3a36831500151b7,Art,0,1193617,Production Design,Inbal Weinberg
58514c2e92514146c9004f22,Production,0,1300796,Producer,Rodrigo Teixeira
58514f32c3a3682f5801599c,Art,0,1333664,Set Decoration,Philippa Culpepper
58514d3cc3a36827a501519c,Production,0,1409986,Executive Producer,Lourenço Sant'Anna
58514c419251416fa101642b,Production,0,1564055,Executive Producer,Caroline Jaczko
58514dc2c3a36806a7008e8b,Production,2,1636994,Executive Producer,Jonathan Bronfman
58514c03c3a3682f58015811,Production,1,1722532,Executive Producer,Sophie Mas
58514bdf9251416f10016850,Sound,2,1722536,Original Music Composer,Jay Wadley
58514d549251416f100168fc,Production,0,1722537,Executive Producer,Lisa Wolofsky
58514d6cc3a36827a50151af,Production,0,1722538,Executive Producer,Woody Mu
58514da992514146c9004fe6,Production,0,1722541,Executive Producer,Avy Eschenasy
52fe43199251416c7500355b,Writing,2,46000,Author,Sandor Stern
52fe43199251416c7500358b,Production,2,49681,Producer,Paul Mason
52fe43199251416c7500356d,Writing,0,62720,Author,George Lutz
52fe43199251416c75003573,Writing,0,62718,Author,Kathy Lutz
52fe43199251416c75003579,Writing,0,62719,Author,Jay Anson
52fe43199251416c75003597,Directing,2,62721,Director,Andrew Douglas
52fe43199251416c750035f9,Production,2,62726,Producer,Steve Whitney
55439393925141586f001e3c,Writing,0,27887,Novel,Susan Orlean
554393d89251415861001e89,Writing,0,1461644,Screenplay,Donald Kaufman
597a6145c3a3687e14000ad2,Writing,0,64609,Storyboard,Greg Chown
52fe44789251416c75035e7b,Production,0,70206,Producer,Peter Grunwald
52fe44789251416c75035ee1,Camera,2,90690,Director of Photography,Miroslaw Baszak
597a5763c3a3687de8000029,Camera,0,147292,Key Grip,Mark Silver
597a5786c3a3687ea5000037,Camera,2,937718,Steadicam Operator,Jeremy Benning
557d90bdc3a368765a002287,Editing,2,949745,Editor,Michael Doherty
597a60c4c3a3687e840008c3,Visual Effects,0,961445,Special Effects Supervisor,Brock Jolliffe
597a59b39251410b86000286,Directing,2,977988,First Assistant Director,Martin Walters
597a6115c3a3687e98000a0f,Visual Effects,0,1103574,Visual Effects Producer,Peter Denomme
597a58b59251410b2d000173,Crew,0,1105804,Legal Services,Miles Mogulescu
597a5b689251410b71000442,Visual Effects,0,1285844,Animation Supervisor,Peter Giliberti
597a5b0bc3a3687de80003cd,Sound,2,1407245,Production Sound Mixer,Robert Fletcher
597a5990c3a3687e61000239,Crew,0,1415584,Unit Publicist,Karen Tyrell
5978ffc79251410810000f00,Art,2,1423211,Art Direction,Doug Slater
557d909bc3a3686323004378,Production,0,1477154,Associate Producer,David Resnick
597a57acc3a3687e84000064,Costume & Make-Up,0,1484704,Key Hair Stylist,Regan Noble
597a60f4c3a3687ea500099f,Visual Effects,0,1635541,Visual Effects Coordinator,Greg Behrens
597a58849251410b5b000131,Crew,0,1676629,Digital Effects Supervisor,Doug Campbell
5978ffdfc3a368687a000e54,Art,0,1858574,Set Decoration,Marlene Puritt
597a570dc3a3682e1a002cfc,Art,0,1859220,Painter,Jude Britton
597a5779c3a3687e6100002e,Camera,0,1859222,Grip,Shai Vera
597a579ec3a3687de8000058,Costume & Make-Up,0,1859223,Assistant Costume Designer,Stephanie Lees
597a58119251410b710000b9,Costume & Make-Up,0,1859227,Set Dressing Artist,Robin Klein
597a5852c3a3687e410000e6,Crew,0,1859228,Carpenter,Jay Molloy
597a5860c3a3687de800011c,Crew,0,1859229,Craft Service,Sari Miettinen
597a58d49251410b34000187,Crew,0,1859230,Post Production Supervisor,Gary Mueller
597a58e89251410b860001a6,Art,0,1859231,Property Master,Darryl Beebe
597a5925c3a3687de80001f6,Crew,0,1859232,Set Medic,Lauren Hassard
597a59469251410b380001d5,Sound,0,1859235,Sound Recordist,Roman Alexander Buchok
597a59619251410b2d00020a,Crew,0,1859238,Stunts,Chad Camilleri
597a5985c3a3687de800025c,Production,0,1859243,Unit Production Manager,Byron A. Martin
597a59e9c3a3687e8400025e,Editing,0,1859250,Color Timer,Chris Wallace
597a59f8c3a3687e1400030d,Editing,0,1859252,First Assistant Editor,Brigitte Rabazo
597a5a1c9251410b380002ab,Lighting,0,1859253,Electrician,Cinar Eryasar
597a5a38c3a3687e840002c7,Lighting,0,1859254,Lighting Technician,Dennis Daigle
597a5a469251410b71000304,Lighting,0,1859255,Rigging Gaffer,Paul Michel
597a5a5ac3a3687e840002f3,Production,0,1859257,Casting Associate,Sara Kay
597a5a829251410b3800031a,Production,0,1859258,Production Coordinator,Debbie Wilkinson
597a5aa79251410b2d000351,Sound,0,1859259,First Assistant Sound Editor,Rose Gregoris
597a60b3c3a3687ea5000956,Visual Effects,0,1859273,Digital Compositors,Naomi Anderlini
52fe4ef0c3a36847f82b1fe3,Camera,0,70111,Director of Photography,Anthony Pun
52fe4ef0c3a36847f82b1fb3,Writing,2,93992,Screenplay,Szeto Kam-Yuen
52fe4ef0c3a36847f82b1fc5,Production,0,118737,Producer,Alvin Lam
52fe4ef0c3a36847f82b1fa1,Writing,0,1279764,Writer,Nicholl Tang
52fe4ef0c3a36847f82b1fbf,Writing,0,1279765,Writer,MengZhang Wu
52fe4ef0c3a36847f82b1fdd,Sound,0,1279766,Music,Wong KinWai
52fe431dc3a36847f803b459,Production,2,377,Producer,Patrick Cassavetti
573a3e8cc3a3686fc2000162,Crew,0,12864,Second Unit Cinematographer,Bruce Logan
52fe431dc3a36847f803b45f,Production,0,19721,Producer,Laila Nabulsi
52fe431dc3a36847f803b465,Production,2,19722,Producer,Stephen Nemeth
52fe431dc3a36847f803b471,Writing,2,19724,Author,Hunter S. Thompson
556b5e50c3a36824bc001c16,Sound,2,19726,Original Music Composer,Ray Cooper
549438c5c3a3686ae3001661,Writing,0,31493,Screenplay,Alex Cox
556b5e189251416b0a0044b4,Production,0,35483,Executive Producer,Harold Bronson
556b5e2592514174a80040f0,Production,2,35485,Executive Producer,Richard Foos
573a3f2892514173c400077d,Crew,0,54435,Stunts,Kelly Joe Dugan
597b4352c3a36837080109eb,Costume & Make-Up,0,134927,Key Costumer,John Linsmeier
597b453dc3a368376c00fc63,Sound,0,228830,Musician,Caroline Dale
549438b0c3a36815700000ba,Writing,2,943964,Screenplay,Tod Davies
573a41aec3a36854fe0004df,Sound,0,1427553,Sound Re-Recording Mixer,Dominic Lester
573a40499251415574000a27,Editing,0,1433210,Dialogue Editor,Alan Paley
573a41379251415574000a44,Sound,0,1457285,Boom Operator,Randy Smith
573a3fa1c3a36806b8000b0a,Crew,0,1463532,Video Assist Operator,Ian Kelly
556b5e2fc3a36824e7001d8c,Production,0,1472574,Associate Producer,John Jergens
573a40c0c3a36806af000c71,Production,0,1526466,Production Coordinator,Pearl A. Lucero
573a3fd4c3a3687b9e0000ee,Directing,0,1545544,Script Supervisor,Karon May
573a3d66c3a36806af000bd7,Costume & Make-Up,0,1547229,Seamstress,Olga Ishkhanova
573a3d9c92514173d70006ec,Costume & Make-Up,0,1552002,Wigmaker,Bill Fletcher
573a3bf8c3a3687b9e00003b,Art,0,1621221,Construction Foreman,Tom Lifsey
573a3c2ec3a36854fe0003fe,Art,0,1621222,Painter,Ronald Day
573a3c4192514173d70006c8,Art,0,1621223,Production Illustrator,Tani Kunitake
573a3c53c3a36806b4000b28,Art,0,1621224,Sculptor,Glen Hanz
573a3c7ac3a36806ab000ab5,Art,0,1621225,Standby Painter,Mark Blumenthal
597b409e925141364a011327,Camera,0,1621226,Key Grip,Peter Chrimes
573a3dccc3a36806b8000abd,Crew,0,1621227,Craft Service,Gary Gingold
573a3ddd92514155740009bd,Crew,0,1621228,Driver,Pedro Amaya
597b4067c3a368375a011c1d,Camera,0,1621229,Camera Loader,Lila Byall
573a3e1a9251410c9000047f,Crew,0,1621230,Picture Car Coordinator,Randy Benjamin
573a3e2dc3a36806ab000b00,Crew,0,1621231,Post Production Assistant,Roanne Moore
573a3edbc3a36806a6000acf,Crew,2,1621234,Set Production Assistant,Jimmy Bennett
573a3eef9251417ad50005db,Crew,0,1621235,Special Effects Coordinator,Steve Galich
573a3efe92514173d7000723,Crew,0,1621236,Stand In,Matt Langenbach
573a3f48c3a36854fe000469,Crew,0,1621237,Transportation Co-Captain,Pat Stubbs
573a406dc3a36806a6000b0f,Lighting,0,1621239,Electrician,Reynaldo Barrera
573a408092514173d7000757,Lighting,0,1621240,Gaffer,Christopher Lyons
573a41d892514173c40007f0,Visual Effects,0,1621244,Special Effects Supervisor,Ray Svedin
573a4206c3a36806a6000b58,Visual Effects,0,1621245,Visual Effects Coordinator,Michael Cooper
597b40819251413681011164,Camera,0,1859603,Dolly Grip,Carlos M. Gallardo
597b40e8c3a368376c00f77f,Camera,0,1859606,Grip,Michael Mick Armstrong
597b443cc3a368376c00fb3e,Production,0,1859632,Assistant Production Coordinator,Nancy Restuccia
5675f3abc3a3681683003b9f,Sound,0,6205,Original Music Composer,Tim Atack
52fe445dc3a368484e01ecc9,Directing,2,17835,Director,Ricky Gervais
5675f32992514179d2003df5,Directing,0,1551346,Director,Matthew Robinson
5675f573c3a3681680003bda,Production,0,1551347,Associate Producer,Rachel Abarbanell
5675f5b392514179e3003c1a,Production,0,1551348,Producer,Oliver Obst
5675f5e3c3a368167c003f1b,Production,0,1551350,Executive Producer,Paris Kasidokostas Latsis
5675f8fc92514179e3003ccd,Sound,0,1551351,Music Supervisor,Dana Millman
5693ca369251415c3300003b,Art,0,1562065,Art Department Coordinator,Crystal Hopkins
56e3fef3c3a3685a90002ff5,Camera,2,1589489,Additional Camera,James Markham Hall Jr.
52fe4282c3a36847f8024781,Production,1,12774,Executive Producer,Deborah Moore
52fe4282c3a36847f802478d,Production,0,12777,Production Manager,Lisa Van Cott
52fe4282c3a36847f8024793,Production,0,12778,Production Accountant,M.K. Gleason
52fe4282c3a36847f8024799,Production,0,12780,Production Accountant,Barbara Coston
52fe4349c3a36847f8048ae9,Writing,1,23965,Screenplay,Anne Spielberg
52fe424ac3a36847f8012b3b,Camera,2,6740,Director of Photography,Luke Geissbuhler
52fe424ac3a36847f8012b5f,Sound,0,6746,Boom Operator,Jon Klein
52fe44bbc3a36847f80a6fdb,Writing,1,56044,Novel,Amanda Brown
564a72a49251414dc4000df9,Production,0,1537176,Production Coordinator,Marci Rosenberg Gayner
564a7810c3a3686024001128,Production,0,1537184,Co-Producer,Christian McLaughlin
564a7957c3a368602b00114f,Sound,0,1537185,Sound Effects Editor,Michael Mullane
52fe4220c3a36847f8005e9b,Camera,2,1822,Director of Photography,Charles Correll
52fe4220c3a36847f8005ea1,Art,2,1823,Art Direction,John E. Chilberg II
52fe4220c3a36847f8005ea7,Art,2,1824,Set Decoration,Tom Pedigo
52fe4220c3a36847f8005ebf,Production,1,1826,Casting,Mary Ann Barton
52fe4220c3a36847f8005ec5,Production,0,1827,Casting,Elza Bergeron
52fe4220c3a36847f8005ecb,Production,0,1828,Casting,Stuart Jensen
52fe44b1c3a36847f80a4a75,Production,0,70553,Executive Producer,David McIlvain
54fc561192514123a0001ffe,Visual Effects,2,237333,Visual Effects Producer,J.M. Logan
54fc57eac3a36848080021db,Production,0,1378733,Location Manager,Rino Pace
54fc513a92514122be001e12,Costume & Make-Up,0,1436675,Hairstylist,Jeffrey Sacino
54fc5297925141237d001fb4,Art,0,1436678,Art Department Coordinator,Heather Watson
54fc53a5c3a36816380012b2,Art,0,1436684,Lead Painter,Madonna Blunt
54fc5638c3a36869cf004b2c,Visual Effects,0,1436686,Visual Effects Producer,Diana Tauder
54fc5774c3a3684711001fd2,Editing,2,1436688,First Assistant Editor,Andrew Loschin
54fc581fc3a368471f001dcd,Directing,1,1436691,Script Supervisor,Gabi Endicott
54acfb18925141480b00306e,Production,2,30874,Casting,Donald Paul Pemrick
54acfb0692514116c8000f00,Production,2,30876,Casting,Dean E. Fronk
53398eaec3a3680e9f005eb0,Writing,2,117387,Screenplay,Paul Lalonde
54acfde0c3a3680c2100b7e8,Sound,2,126156,Sound Re-Recording Mixer,John W. Frost
54acfe9cc3a3680c2100b803,Crew,0,179882,Stunt Coordinator,Toby Holguin
54ad011bc3a36822b7005acb,Directing,0,575700,Script Supervisor,Jennifer Carriere
52fe4e43c3a368484e217009,Production,0,991157,Producer,Ed Clydesdale
53398eb9c3a3680e76006249,Writing,0,1039434,Screenplay,John Patus
54acfe3ac3a3680c2100b7f4,Visual Effects,0,1053820,Visual Effects Producer,Sean Findley
542aa54fc3a368241d0017fd,Writing,0,1214744,Writer,Jerry B. Jenkins
54ad001ec3a3680c3000b5ab,Production,1,1314062,Casting,Lisa Marie Dupree
54ad0036c3a3680c2100b81f,Costume & Make-Up,0,1340089,Costume Supervisor,Sandra Algood
542aa535c3a368241a001910,Writing,0,1368931,Writer,Tim LaHaye
54ad00ee92514116dc000f58,Production,0,1393863,Location Manager,Aquiles Montalvo
54acfda6925141183c000e5b,Art,0,1402557,Leadman,Scotty Morris
54acfa95c3a368241e004640,Production,2,1410095,Producer,Michael Walker
54acfbddc3a36822b7005a47,Costume & Make-Up,0,1410096,Hairstylist,Andrea Bowman
54acfc0ec3a3680c1a000dcf,Costume & Make-Up,0,1410097,Makeup Artist,Natalie Christine Johnson
54acfcbd92514116c8000f28,Art,0,1410099,Art Department Coordinator,Erin Foster
54acfce2c3a36823520057d6,Art,0,1410100,Set Designer,Jessica Stumpf
54acfd1092514155f200586d,Crew,0,1410101,Scenic Artist,Jason Oertling
54acfd29c3a3680c2100b7d7,Crew,0,1410102,Property Master,Jonathan R. Hodges
54acfd8a925141480b00309f,Art,0,1410103,Greensman,Dave Rhodes
54acfdc2c3a36823520057f2,Editing,0,1410104,Dialogue Editor,Jason Creal
54acfe519251415679005730,Visual Effects,0,1410105,Visual Effects Supervisor,Michael Baltazar
54acfe67c3a3680c2100b7fa,Visual Effects,0,1410106,Visual Effects Supervisor,Matthew T. Lynn
54acff3f925141567900574f,Camera,0,1410108,Camera Operator,Doug Schwartz
54acff5a9251414d6700a84b,Camera,0,1410109,Camera Operator,Teddy Smith
54acff8792514156460059b3,Camera,0,1410110,Still Photographer,Eliza Morse
54acffb3925141183c000e81,Lighting,0,1410111,Rigging Gaffer,Joseph Paolucci Jr.
54acffd292514155f20058b9,Lighting,0,1410112,Best Boy Electric,Gonzalo Gonzalez
54ad0053c3a36840910046b9,Costume & Make-Up,0,1410113,Set Costumer,Gayle Anderson
54ad007d92514156460059ce,Costume & Make-Up,0,1410115,Set Costumer,Dawn Huertas Arevalo
54ad00a8c3a3680c2100b82c,Costume & Make-Up,0,1410117,Set Costumer,Danielle Tabary
54ad00c292514155f20058d4,Crew,2,1410118,Transportation Coordinator,Charlie Wright
52fe4414c3a368484e00e35d,Writing,2,66116,Characters,Mark Brown
52fe4414c3a368484e00e363,Writing,2,66117,Writer,Don D. Scott
52fe43359251416c7500795d,Directing,0,17447,Director,Terry Zwigoff
52fe43359251416c75007999,Editing,2,63991,Editor,Robert Hoffman
52fe427ac3a36847f8021edd,Editing,1,14036,Editor,Dawn Hoggatt
52fe427ac3a36847f8021f07,Costume & Make-Up,0,14043,Makeup Artist,Kylie Bell
52fe427ac3a36847f8021f0d,Sound,0,14045,Sound Effects Editor,Dorian Cheah
52fe427ac3a36847f8021f1f,Crew,0,14048,Special Effects,Thomas Love
576b0534c3a36876f6000125,Art,0,1046700,Production Design,Gregory P. Keen
576b06229251413236000197,Art,2,1113371,Set Decoration,James Banos
576afe739251410c960008ca,Production,0,1639937,Associate Producer,Nori Chia
59a08de7925141774b01a699,Art,0,148856,Greensman,Frank Mitchell
59a08f6fc3a368481e019b7b,Sound,2,1070097,Sound Effects Editor,Gene Corso
59a09995c3a36847f6019de9,Costume & Make-Up,0,1338836,Costume Supervisor,Robert B. Harris
59a08e4f9251417793019eca,Art,0,1560037,Greensman,Francisco Ramirez
59a090a8c3a36847c501b221,Sound,0,1565158,Foley Editor,Steve Richardson
59a08b119251417793019b9b,Costume & Make-Up,0,1584966,Hairstylist,Bertha Chiu
59a09780925141779a01a6dd,Lighting,0,1640697,Gaffer,Fernando Calvillo
59a08d74925141775b01971a,Art,0,1660864,Property Master,Antonio Mata
59a089a592514177810190a0,Art,0,1800898,Art Direction,Frank Richwood
59a08be392514177a70194f7,Costume & Make-Up,0,1877085,Hairstylist,Carlos Horcasitas
59a08c73925141779f019510,Art,2,1877089,Sculptor,Henry Alvarez
59a08d16925141775b0196b8,Crew,0,1877093,Carpenter,Marc Fambro
59a08e2992514177a7019739,Art,0,1877095,Construction Coordinator,Salvador Pena
59a08e8d925141779f01973c,Art,0,1877099,Set Dresser,Macedonio Ramos
59a09128925141779f019a32,Sound,0,1877109,ADR Editor,Corinne Sessarego
59a0941c925141774b01ae21,Visual Effects,0,1877117,Visual Effects Supervisor,Michael Bigelow
59a0945492514177a7019e75,Visual Effects,0,1877120,Visual Effects Producer,Robert M. Greenberg
59a0954ec3a368478f019264,Visual Effects,0,1877124,Animation Supervisor,Robert Mrozowski
59a09746c3a36847d40191f9,Lighting,0,1877125,Gaffer,Toby Holtham
59a097c992514177a701a1b4,Camera,0,1877129,Key Grip,Juan Iniestra
59a09831925141779301a9b8,Lighting,0,1877131,Gaffer,Warren Mearns
59a098a5925141774b01b263,Camera,0,1877136,Key Grip,Patrick Nash
59a0993ac3a3684830019c5c,Camera,0,1877141,Still Photographer,Alfredo Ruvalcaba
59a09b9a92514177a701a52f,Crew,0,1877148,Pilot,Alejandro Madrid Bonilla
59a09bd1925141774b01b563,Directing,0,1877151,Script Supervisor,Gabriela Gurrola
52fe4231c3a36847f800b1c1,Writing,2,3975,Theatre Play,Peter Shaffer
52fe4231c3a36847f800b1f3,Production,2,4007,Executive Producer,Bertil Ohlsson
52fe4231c3a36847f800b211,Editing,0,4011,Editor,Nena Danevic
568017199251412e5200b795,Directing,0,91160,Script Supervisor,Anne Gyory
558c49f1c3a3682380002fbf,Costume & Make-Up,2,957046,Costume Design,Theodor Pištěk
5680165e92514132db00b463,Camera,0,1191860,Still Photographer,Jaromír Komárek
57d198529251417fb3008f32,Crew,0,1248681,Choreographer,Twyla Tharp
57d0b0eec3a36848c00018df,Sound,2,1397291,Music,John Strauss
57d196a392514173ac00be72,Production,0,1487281,Location Manager,Paolo Fabbri
568016e3c3a36828f500309e,Art,0,1532202,Art Direction,Karel Černý
57d196f092514173ac00be97,Production,0,1541285,Location Manager,Ken Tuohy
52fe44b0c3a36847f80a47cb,Production,2,59923,Executive Producer,Marc Forby
52fe44b0c3a36847f80a47d1,Production,2,59924,Executive Producer,Bruce Mellon
5833739ec3a36832e3003cb0,Costume & Make-Up,1,1317898,Costume Design,Lyn Paolo
590c37c5c3a3680148009549,Visual Effects,0,1552369,Visual Effects Coordinator,Sean Tompkins
590c355e9251415a5e009233,Costume & Make-Up,0,1810646,Makeup Department Head,Erin Krueger Mekash
52fe43979251416c75016623,Writing,1,56323,Screenplay,Tina Fey
58bc9c29c3a368668603bce1,Writing,0,66064,Book,Rosalind Wiseman
56729abc92514163bc002318,Editing,0,1435609,First Assistant Editor,Saul Saladow
58bc9cf1c3a368515d026daa,Costume & Make-Up,0,1549229,Assistant Costume Designer,Jordanna Fineberg
56729218c3a3680721002264,Sound,0,1550051,Sound mixer,Bruce Carwardine
56729df9c3a3680714002574,Production,0,1550068,Associate Producer,Jennifer Guinier
56729eddc3a3680712002640,Production,0,1550070,Production Coordinator,Marie-Claude Harnois
52fe43d49251416c7501fbf7,Camera,2,52055,Director of Photography,Geoffrey Simpson
52fe43d49251416c7501fbcd,Writing,0,67557,Novel,Frances Mayes
52fe43d49251416c7501fbdf,Production,0,67559,Executive Producer,Sandy Kroopf
52fe43d49251416c7501fc19,Production,1,1127846,Producer,Katie DiMento
52fe43d49251416c7501fc1f,Production,0,1127847,Producer,Jon Goldman
52fe43d49251416c7501fc25,Production,0,1127848,Producer,Edoardo Petti
52fe4401c3a36847f807ce69,Production,2,10417,Producer,David Levy
52fe4401c3a36847f807ce5d,Production,2,12438,Producer,Bob Balaban
52fe4401c3a36847f807ce6f,Production,1,43382,Executive Producer,Sharon Harel
52fe4401c3a36847f807ce7b,Production,1,43383,Executive Producer,Jane Barclay
52fe4401c3a36847f807ce81,Production,0,43384,Executive Producer,Hannah Leader
52fe4401c3a36847f807ceb7,Production,2,43387,Producer,Joshua Astrachan
52fe43079251416c75000b15,Writing,2,62015,Screenplay,Jerry Leichtling
52fe43079251416c75000b1b,Writing,1,62016,Screenplay,Arlene Sarner
52fe43079251416c75000b21,Production,2,62017,Producer,Paul R. Gurian
554732c6c3a3680ce6008d39,Crew,0,17222,Property Master,Martin Lasowitz
5547383bc3a3680cd900894d,Lighting,0,91116,Gaffer,Robert Sciretta
54aeb836c3a3683fba001dd8,Production,0,1046134,Executive Producer,Molly Conners
54aeb77d9251417aa70009c1,Sound,0,1167113,Original Music Composer,Antonio Sánchez
54aeb844c3a368399e0022b2,Production,0,1280039,Executive Producer,Sarah E. Johnson
52fe4cf29251416c91105661,Writing,0,1281196,Screenplay,Alexander Dinelaris
554731db9251414c37005f0b,Costume & Make-Up,0,1300340,Makeup Artist,Rondi Scott
54aeb81ac3a368070f000861,Production,0,1410753,Associate Producer,Drew P. Houpt
54aeb8289251410aaa000759,Production,0,1410754,Associate Producer,Christina Won
554731b1c3a36856e5005ba0,Costume & Make-Up,0,1462838,Hairstylist,Kat Drazen
554732089251411889001b43,Art,0,1462839,Art Department Coordinator,Gay Howard
554733419251413fc00057f3,Sound,0,1462841,ADR & Dubbing,Thierry J. Couturier
55473472c3a3680ce80088b6,Crew,2,1462842,Sound Recordist,Bradford Bell
5547348b9251414c920062c9,Crew,0,1462843,Sound Recordist,Sean Madsen
554734a9c3a36816bf001b19,Crew,0,1462844,Sound Recordist,Mark Purcell
5547369c9251414c92006305,Crew,0,1462849,Special Effects Coordinator,Johann Kunz
55473711c3a368573b005a85,Crew,0,1462850,Visual Effects Editor,Francis Clément
5547372f9251414c37005fb9,Visual Effects,0,1462851,Visual Effects Producer,Isabelle Langlois
554738eac3a36816bf001ba4,Editing,0,1462856,First Assistant Editor,Corey Bayes
52fe4c33c3a36847f8222a21,Production,0,1175486,Producer,Edward Walson
52fe4c33c3a36847f8222a45,Production,0,1285840,Executive Producer,Leroy Schecter
52fe4c34c3a36847f8222a4b,Production,0,1285841,Executive Producer,Adam B. Stern
52fe4536c3a36847f80c24d7,Editing,0,59680,Editor,Clare Douglas
567bd82ac3a3686075000256,Crew,0,1519840,Visual Effects Editor,Jo Dixon
567bd9f89251417ddf002bd3,Lighting,0,1553167,Gaffer,Matthew Moffat
567bda529251417ddf002be8,Camera,0,1553169,First Assistant Camera,Birgit Dierken
567bda869251417dec002b71,Camera,0,1553170,First Assistant Camera,Carl Hudson
567bdba09251412e520003e7,Costume & Make-Up,0,1553171,Makeup Artist,Renata Gilbert
567bdbb79251417def002ba8,Costume & Make-Up,0,1553172,Makeup Artist,Eva Polywka
52fe430b9251416c7500160b,Production,0,60280,Executive Producer,Billy Higgins
52fe430b9251416c75001611,Production,2,62119,Producer,Andre Harrell
52fe430c9251416c750016b5,Writing,2,176518,Screenplay,Alonzo Brown
52fe430c9251416c750016bb,Writing,0,930106,Screenplay,Kim Watson
52fe43829251416c7501330b,Production,2,7633,Executive Producer,Leslie Nielsen
52fe43829251416c750132f9,Production,0,20357,Producer,Doug Draizin
